id,type,category,name_c,name_j,name_e,obtainedFrom,buy,sell,seasonalAvailability,villagerEquippable,styles,themes,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,filename,version,variations
1117,clothes,頭戴物,文字帽,もじキャップ,lettered cap,裁縫店,560,140,全年,True,活潑,"['日常生活', '戶外活動', '運動']",False,,,,CapHatLogocap0,1.0.0,3
1119,clothes,頭戴物,蝴蝶結草帽,リボンつきむぎわらぼうし,ribboned garden hat,裁縫店,700,175,夏季,True,可愛,"['日常生活', '童話世界', '度假']",False,,,,CapHatGarlystrawhat1,1.0.0,4
1121,clothes,頭戴物,拼布鬱金香帽,パッチワークのチューリップぼう,patchwork tulip hat,裁縫店,1680,420,全年,True,可愛,"['戶外活動', '悠閒', '度假']",False,,,,CapHatTulippatch0,1.0.0,3
1122,clothes,頭戴物,蘋果帽子,リンゴのぼうし,apple hat,DIY,,1000,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 5, 'itemName': '蘋果'}]",['大姐姐型村民'],,CapHatApple0,1.0.0,1
1123,clothes,頭戴物,梨子帽子,ナシのぼうし,pear hat,DIY,,1000,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 5, 'itemName': '梨子'}]",['運動型村民'],,CapHatPear0,1.0.0,1
1124,clothes,頭戴物,櫻桃帽子,さくらんぼのぼうし,cherry hat,DIY,,1000,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 5, 'itemName': '櫻桃'}]",['活力型村民'],,CapHatCherry0,1.0.0,1
1125,clothes,頭戴物,桃子帽子,モモのぼうし,peach hat,DIY,,1000,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 5, 'itemName': '桃子'}]",['普通型村民'],,CapHatPeach0,1.0.0,1
1126,clothes,上身,凱絲針織衫,ケイトのカットソー,Labelle knit shirt,綿兒,2270,567,全年,True,酷感,"['派對', '悠閒', '舞台']",False,,,,TopsTexTopTshirtsHKate1,1.0.0,6
1127,clothes,上身,凱絲大衣,ケイトのコート,Labelle coat,綿兒,3900,975,全年,True,華麗,"['正式', '派對', '舞台']",False,,,,TopsTexTopCoatLKate1,1.0.0,6
1128,clothes,套裝,凱絲連身裙,ケイトのワンピース,Labelle dress,綿兒,3400,850,全年,True,優雅,"['正式', '派對', '舞台']",False,,,,TopsTexOnepieceAlineNKate1,1.0.0,6
1129,clothes,下身,凱絲五分褲,ケイトのハーフパンツ,Labelle shorts,綿兒,2540,635,全年,False,酷感,"['正式', '派對', '舞台']",False,,,,BottomsTexPantsHalfKate1,1.0.0,6
1130,clothes,下身,凱絲裙,ケイトのスカート,Labelle skirt,綿兒,3100,775,全年,False,優雅,"['正式', '派對', '舞台']",False,,,,BottomsTexSkirtLongKate1,1.0.0,6
1131,clothes,頭戴物,凱絲鴨舌帽,ケイトのキャップ,Labelle cap,綿兒,2400,600,全年,True,酷感,"['日常生活', '運動', '舞台']",False,,,,CapHatKatecap1,1.0.0,6
1132,clothes,頭戴物,凱絲帽子,ケイトのぼうし,Labelle hat,綿兒,2500,625,全年,True,華麗,"['日常生活', '正式', '派對', '舞台']",False,,,,CapHatKatehat1,1.0.0,6
1133,clothes,襪子,凱絲褲襪,ケイトのタイツ,Labelle tights,綿兒,1240,310,全年,False,優雅,"['日常生活', '正式', '派對', '舞台']",False,,,,SocksTexKatetights1,1.0.0,6
1134,clothes,襪子,凱絲襪子,ケイトのソックス,Labelle socks,綿兒,940,235,全年,False,酷感,"['日常生活', '正式', '運動', '舞台']",False,,,,SocksTexKatesocks1,1.0.0,6
1135,clothes,鞋子,凱絲低跟鞋,ケイトのパンプス,Labelle pumps,綿兒,3500,875,全年,False,優雅,"['日常生活', '正式', '派對', '舞台', '工作']",False,,,,ShoesLowcutKateheel1,1.0.0,6
1136,clothes,鞋子,凱絲運動鞋,ケイトのスニーカー,Labelle sneakers,綿兒,3300,825,全年,False,酷感,"['日常生活', '運動', '舞台']",False,,,,ShoesHighcutKatesneaker1,1.0.0,6
1137,clothes,飾品,凱絲墨鏡,ケイトのサングラス,Labelle sunglasses,綿兒,2000,500,全年,True,華麗,"['日常生活', '正式', '派對', '舞台', '度假']",False,,,,AccessoryGlassKate1,1.0.0,6
1139,clothes,頭戴物,發光星星頭飾,ひかるスターアクセサリー,star bopper,西施惠,,245,全年,True,可愛,"['童話世界', '派對', '運動']",False,,,,CapOrnamentFStarband0,1.4.0,1
1140,clothes,上身,Nook Inc.外套,たぬきかいはつブルゾン,Nook Inc. blouson,購物：哩數兌換,,4000,全年,True,簡單,"['戶外活動', '工作']",False,,,,TopsTexTopOuterLRco,1.0.0,1
1141,clothes,上身,Nook Inc.夏威夷襯衫,たぬきかいはつアロハ,Nook Inc. aloha shirt,購物：哩數兌換,,3000,全年,True,簡單,"['悠閒', '度假']",False,,,,TopsTexTopTshirtsHRco,1.0.0,1
1142,clothes,頭戴物,Nook Inc.帽,たぬきかいはつキャップ,Nook Inc. cap,購物：哩數兌換,,2500,全年,True,簡單,"['戶外活動', '運動']",False,,,,CapHatMeshcapRco,1.0.0,1
1143,clothes,頭戴物,Nook Inc.頭巾,たぬきかいはつバンダナ,Nook Inc. bandanna,購物：哩數兌換,,2500,全年,True,簡單,"['戶外活動', '工作']",False,,,,CapHatBandanaRco,1.0.0,1
1144,clothes,襪子,Nook Inc.襪子,たぬきかいはつソックス,Nook Inc. socks,購物：哩數兌換,,2000,全年,False,活潑,"['日常生活', '戶外活動', '悠閒']",False,,,,SocksTexBorderRco,1.0.0,1
1145,clothes,鞋子,Nook Inc.拖鞋,たぬきかいはつスリッパ,Nook Inc. slippers,購物：哩數兌換,,2000,全年,False,簡單,['悠閒'],False,,,,ShoesSandalRco,1.0.0,1
1146,clothes,上身,最閃耀星星衣服,いちばんぼしのふく,big-star tee,每日購物精選,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHStar0,1.0.0,1
1147,clothes,頭戴物,雨衣帽,レインハット,rain hat,裁縫店,880,220,全年,True,簡單,"['日常生活', '戶外活動']",False,,,,CapHatRain5,1.0.0,8
1148,clothes,飾品,Nook Inc.眼罩,たぬきかいはつアイマスク,Nook Inc. eye mask,購物：哩數兌換,,2000,全年,True,簡單,['悠閒'],False,,,,AccessoryGlassNook0,1.0.0,1
1149,clothes,上身,Nook Inc.T恤,たぬきかいはつＴシャツ,Nook Inc. tee,購物：哩數兌換,,3000,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHNook0,1.0.0,1
1150,clothes,包包,Nook Inc.束口後背包,たぬきかいはつナップサック,Nook Inc. knapsack,購物：哩數兌換,,4000,全年,False,華麗,['日常生活'],False,,,,BagBackpackNook0,1.0.0,1
1151,clothes,上身,昆蟲夏威夷襯衫,インセクトアロハ,bug aloha shirt,活動：抓蟲大會,,240,全年,True,酷感,"['悠閒', '度假']",False,,,,TopsTexTopYshirtsHInsect0,1.0.0,1
1152,clothes,上身,魚兒T恤,さかなＴシャツ,fish-print tee,活動：釣魚大賽,,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHFish0,1.0.0,1
1153,clothes,頭戴物,鳳梨圖案戶外帽,パインがらアウトドアハット,tropical hat,裁縫店,700,175,夏季,True,活潑,"['戶外活動', '悠閒', '度假']",False,,,,CapHatOutdoorpine1,1.0.0,5
1154,clothes,上身,毛絨睡袍,もこもこナイトガウン,terry-cloth nightgown,裁縫店,1440,360,冬季,True,可愛,"['童話世界', '悠閒']",False,,,,TopsTexTopCoatLPajamas4,1.0.0,8
1155,clothes,套裝,睡衣連身裙,パジャマワンピ,pajama dress,裁縫店,1200,300,全年,True,簡單,['悠閒'],False,,,,TopsTexOnepieceBoxLPajamas2,1.0.0,5
1156,clothes,套裝,視覺系洋裝,ヴィジュアルけいドレス,visual-punk dress,裁縫店,2040,510,全年,True,酷感,"['派對', '舞台', '工作']",False,,,,TopsTexOnepieceBalloonHVisual0,1.0.0,1
1157,clothes,套裝,烏茲別克服,ウズベクなふく,bekasab robe,裁縫店,2520,630,全年,True,華麗,"['日常生活', '正式']",False,,,,TopsTexOnepieceAlongLUzbek0,1.0.0,4
1158,clothes,套裝,阿伊努族傳統服裝,アットゥシ,attus robe,裁縫店,2520,630,全年,True,酷感,"['日常生活', '正式']",False,,,,TopsTexOnepieceBlongLAttoushi2,1.0.0,3
1159,clothes,套裝,沖繩傳統服裝,びんがたいしょう,bingata dress,裁縫店,2520,630,全年,True,優雅,['舞台'],False,,,,TopsTexOnepieceKimonoLBingata0,1.0.0,1
1160,clothes,上身,玩偶圍巾大衣,ぬいぐるみマフラーつきコート,plushie-muffler coat,裁縫店,1960,490,冬季,True,可愛,['日常生活'],False,,,,TopsTexTopCoatLDoll1,1.0.0,3
1161,clothes,套裝,油漆連身工作服,ペイントつなぎ,painter's coverall,裁縫店,1600,400,全年,True,活潑,"['戶外活動', '工作']",False,,,,TopsTexOnepieceOverallLPaint2,1.0.0,3
1163,clothes,頭戴物,烏茲別克帽子,ウズベクなぼうし,tubeteika,呂遊,,500,全年,True,華麗,"['日常生活', '正式']",False,,,,CapHatUzbek0,1.0.0,4
1164,clothes,頭戴物,阿伊努族頭巾,マタンプシ,matanpushi,裁縫店,880,220,全年,True,酷感,"['日常生活', '正式']",False,,,,CapHatMatampushi2,1.0.0,3
1165,clothes,上身,2號衣服,No.2のふく,No. 2 shirt,每日購物精選,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHTwo0,1.0.0,1
1166,clothes,上身,3號衣服,No.3のふく,No. 3 shirt,每日購物精選,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHThree0,1.0.0,1
1167,clothes,上身,4號衣服,No.4のふく,No. 4 shirt,每日購物精選,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHFour0,1.0.0,1
1168,clothes,上身,konnichiwa T恤,こんにちはＴシャツ,konnichiwa tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHellojp0,1.0.0,1
1169,clothes,上身,bonjour T恤,ボンジュールＴシャツ,bonjour tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHellofr0,1.0.0,1
1170,clothes,上身,hello T恤,ハローＴシャツ,hello tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHelloen0,1.0.0,1
1171,clothes,上身,annyeong T恤,アンニョンＴシャツ,annyeong tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHellokr0,1.0.0,1
1172,clothes,上身,你好T恤,ニーハオＴシャツ,ni hao tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHelloch0,1.0.0,1
1173,clothes,上身,hallo T恤,ハーローＴシャツ,hallo tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHelloge0,1.0.0,1
1174,clothes,上身,ciao T恤,チャオＴシャツ,ciao tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHelloit0,1.0.0,1
1175,clothes,上身,hola T恤,オラＴシャツ,hola tee,每日購物精選,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHellosp0,1.0.0,1
1176,clothes,上身,privét T恤,プリヴェＴシャツ,privét tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHellors0,1.0.0,1
1177,clothes,上身,嗨T恤,ハイＴシャツ,hi tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHellotw0,1.0.0,1
1178,clothes,上身,hoi T恤,ホーイＴシャツ,hoi tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHelloNr0,1.0.0,1
1179,clothes,上身,DAL T恤,ＤＡＬのＴシャツ,DAL tee,Dodo公司,,1010,全年,True,簡單,"['日常生活', '悠閒', '度假']",False,,,,TopsTexTopTshirtsHDal0,1.0.0,1
1180,clothes,上身,DAL圍裙,ＤＡＬエプロン,DAL apron,Dodo公司,,1010,全年,True,簡單,"['度假', '工作']",False,,,,TopsTexTopCoatHDal0,1.0.0,1
1181,clothes,上身,DAL MA-1飛行外套,ＤＡＬのＭＡ‐１,DAL pilot jacket,Dodo公司,,1010,全年,True,酷感,"['戶外活動', '度假', '工作']",False,,,,TopsTexTopOuterLDal0,1.0.0,1
1182,clothes,飾品,DAL眼罩,ＤＡＬアイマスク,DAL eye mask,Dodo公司,,1010,全年,True,簡單,"['悠閒', '度假']",False,,,,AccessoryGlassDalmask0,1.0.0,1
1183,clothes,飾品,DAL墨鏡,ＤＡＬサングラス,DAL sunglasses,Dodo公司,,1010,全年,True,華麗,"['悠閒', '度假']",False,,,,AccessoryGlassDalglass0,1.0.0,1
1184,clothes,鞋子,DAL拖鞋,ＤＡＬスリッパ,DAL slippers,Dodo公司,,1010,全年,False,簡單,"['悠閒', '度假']",False,,,,AccessoryGlassSlippers0,1.0.0,1
1185,clothes,包包,DAL包包,ＤＡＬのバッグ,DAL backpack,Dodo公司,,1010,全年,False,酷感,"['戶外活動', '度假']",False,,,,BagBackpackDal0,1.0.0,1
1186,clothes,頭戴物,DAL帽,ＤＡＬキャップ,DAL cap,Dodo公司,,1010,全年,True,簡單,"['戶外活動', '運動', '度假']",False,,,,CapHatDal0,1.0.0,1
1187,clothes,下身,點點迷你裙,ドットミニスカート,polka-dot miniskirt,裁縫店,1100,275,全年,False,簡單,"['日常生活', '度假']",False,,,,BottomsTexSkirtAlineDot3,1.0.0,4
1188,clothes,襪子,點點膝上襪,ドットのニーハイソックス,dotted knee-high socks,裁縫店,720,180,全年,False,可愛,['日常生活'],False,,,,SocksTexDotknee3,1.0.0,4
1189,clothes,襪子,簡約膝上襪,シンプルなニーハイソックス,simple knee-high socks,薛革,600,150,全年,False,可愛,['日常生活'],False,,,,SocksTexSimpleknee1,1.0.0,4
1190,clothes,下身,綠色草裙,みどりのこしみの,green grass skirt,DIY,,140,全年,False,活潑,"['戶外活動', '度假']",True,"[{'count': 7, 'itemName': '雜草'}]",['活力型村民'],,BottomsTexSkirtBoxGrass1,1.0.0,1
1191,clothes,鞋子,舊長靴,リサイクルながぐつ,recycled boots,DIY,,40,全年,False,簡單,['戶外活動'],True,"[{'count': 2, 'itemName': '長靴'}]",['釣魚'],釣到一個舊靴子,ShoesKneeRecyclingboots0,1.0.0,1
1192,clothes,頭戴物,OK車業帽,OKモータースのキャップ,OK Motors cap,購物：手遊連動,770,192,全年,True,簡單,['工作'],False,,,,CapHatOkmotors0,1.1.0,1
1193,clothes,上身,OK車業外套,OKモータースジャケット,OK Motors jacket,購物：手遊連動,1500,375,全年,True,簡單,['工作'],False,,,,TopsTexTopYshirtsHOkmotors0,1.1.0,1
1194,clothes,上身,露營者T恤,キャンパーのTシャツ,camper tee,購物：手遊連動,840,210,全年,True,簡單,"['戶外活動', '悠閒']",False,,,,TopsTexTopTshirtsHOkmotors0,1.1.0,1
1195,clothes,頭戴物,地面蛋殼,じめんのたまごのから,earth-egg shell,DIY,,800,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 2, 'itemName': '地面蛋'}]",['收集地面蛋'],僅在復活節季節期間獲得,CapHatEggground0,1.1.0,1
1196,clothes,頭戴物,岩石蛋殼,いわのたまごのから,stone-egg shell,DIY,,800,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 2, 'itemName': '岩石蛋'}]",['收集石頭蛋'],僅在復活節季節期間獲得,CapHatEggrock0,1.1.0,1
1197,clothes,頭戴物,葉子蛋殼,はっぱのたまごのから,leaf-egg shell,DIY,,800,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 2, 'itemName': '葉子蛋'}]",['收集葉子蛋'],僅在復活節季節期間獲得,CapHatEggleaf0,1.1.0,1
1198,clothes,頭戴物,森林蛋殼,ウッディなたまごのから,wood-egg shell,DIY,,800,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 2, 'itemName': '森林蛋'}]",['收集森林蛋'],僅在復活節季節期間獲得,CapHatEggforest0,1.1.0,1
1199,clothes,頭戴物,飛天蛋殼,そらとぶたまごのから,sky-egg shell,DIY,,800,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 2, 'itemName': '飛天蛋'}]",['收集飛天蛋'],僅在復活節季節期間獲得,CapHatEggsky0,1.1.0,1
1200,clothes,頭戴物,魚兒蛋殼,サカナのたまごのから,water-egg shell,DIY,,800,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 2, 'itemName': '魚兒蛋'}]",['收集魚兒蛋'],僅在復活節季節期間獲得,CapHatEggfish0,1.1.0,1
1201,clothes,頭戴物,復活節花冠,イースターなかんむり,Bunny Day crown,DIY,,2400,全年,True,優雅,"['童話世界', '派對', '舞台']",True,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}]",['所有村民'],僅在復活節季節期間獲得,CapOrnamentCEgg0,1.1.0,1
1202,clothes,頭戴物,蛋派對帽,たまごのパーティーハット,egg party hat,DIY,,4800,全年,True,華麗,"['童話世界', '派對', '舞台']",True,"[{'count': 2, 'itemName': '地面蛋'}, {'count': 2, 'itemName': '岩石蛋'}, {'count': 2, 'itemName': '葉子蛋'}, {'count': 2, 'itemName': '森林蛋'}, {'count': 2, 'itemName': '飛天蛋'}]",['學會所有復活節DIY'],僅在復活節季節期間獲得,CapHatEggparty0,1.1.0,1
1203,clothes,包包,復活節包包,イースターなバッグ,Bunny Day bag,DIY,,2400,全年,False,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}]",['所有村民'],僅在復活節季節期間獲得,BagBackpackEgg0,1.1.0,1
1204,clothes,套裝,蛋派對連身裙,たまごのパーティーワンピ,egg party dress,DIY,,7200,全年,True,華麗,"['童話世界', '派對', '舞台']",True,"[{'count': 3, 'itemName': '地面蛋'}, {'count': 3, 'itemName': '岩石蛋'}, {'count': 3, 'itemName': '葉子蛋'}, {'count': 3, 'itemName': '森林蛋'}, {'count': 3, 'itemName': '飛天蛋'}]",['學會所有復活節DIY'],僅在復活節季節期間獲得,TopsTexOnepieceBalloonLEgg0,1.1.0,1
1205,clothes,套裝,地面蛋衣服,じめんのたまごのふく,earth-egg outfit,DIY,,1200,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 3, 'itemName': '地面蛋'}]",['收集地面蛋'],僅在復活節季節期間獲得,TopsTexOnepieceRibNEggground0,1.1.0,1
1206,clothes,套裝,岩石蛋衣服,いわのたまごのふく,stone-egg outfit,DIY,,1200,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 3, 'itemName': '岩石蛋'}]",['收集石頭蛋'],僅在復活節季節期間獲得,TopsTexOnepieceRibNEggrock0,1.1.0,1
1207,clothes,套裝,葉子蛋衣服,はっぱのたまごのふく,leaf-egg outfit,DIY,,1200,全年,True,活潑,"['童話世界', '派對', '舞台']",True,"[{'count': 3, 'itemName': '葉子蛋'}]",['收集葉子蛋'],僅在復活節季節期間獲得,TopsTexOnepieceRibNEggleaf0,1.1.0,1
