name_c,name_j,name_e,category,filename,obtainedFrom,sell,buy,seasonalAvailability,styles,themes,villagerEquippable,variations
毛球靴,ポンポンつきブーツ,pom-pom boots,鞋子,ShoesHighcutBobbles6,裁縫店,400,1600,冬季,可愛,"['童話世界', '派對']",False,7
動力靴,パワードブーツ,power boots,鞋子,ShoesKneePowered3,薛革,787,3150,全年,活潑,"['童話世界', '舞台', '工作']",False,4
雨靴,レインブーツ,rain boots,鞋子,ShoesKneeRainboots7,裁縫店,122,490,全年,簡單,"['日常生活', '戶外活動']",False,8
舊長靴,リサイクルながぐつ,recycled boots,鞋子,ShoesKneeRecyclingboots0,DIY,40,,全年,簡單,['戶外活動'],False,0
廁所拖鞋,トイレスリッパ,restroom slippers,鞋子,ShoesLowcutToilet1,薛革,87,350,全年,簡單,['悠閒'],False,5
蝴蝶結拖鞋,リボンサンダル,ribbon sandals,鞋子,ShoesSandalRibbon1,裁縫店,325,1300,夏季,可愛,"['日常生活', '童話世界', '度假']",False,8
高筒帆布鞋,ラバートゥハイカットスニーカー,rubber-toe high tops,鞋子,ShoesHighcutRubbertoe6,裁縫店,315,1260,全年,簡單,"['日常生活', '運動']",False,8
帆布鞋,ラバートゥスニーカー,rubber-toe sneakers,鞋子,ShoesLowcutRubbertoe7,裁縫店,270,1080,全年,簡單,"['日常生活', '運動']",False,8
盔甲護腿鞋,かっちゅうのすねあて,samurai greaves,鞋子,ShoesKneeLegguard3,薛革,1075,4300,全年,酷,"['舞台', '工作']",False,5
蘿莉塔鞋,ロリータシューズ,shiny bow platform shoes,鞋子,ShoesLowcutLolita5,薛革,600,2400,全年,可愛,"['童話世界', '派對', '舞台']",False,7
浴室拖鞋,シャワーサンダル,shower sandals,鞋子,ShoesSandalShower1,裁縫店,87,350,全年,活潑,"['日常生活', '戶外活動', '悠閒', '度假']",False,5
滑雪靴,スキーブーツ,ski boots,鞋子,ShoesKneeSki0,薛革,450,1800,冬季,活潑,"['戶外活動', '運動']",False,6
飛天蛋鞋子,そらとぶたまごのくつ,sky-egg shoes,鞋子,ShoesLowcutEggsky0,DIY,800,,全年,活潑,"['童話世界', '派對', '舞台']",False,0
懶人鞋,スリッポン,slip-on loafers,鞋子,ShoesLowcutSlipon6,裁縫店,122,490,全年,簡單,"['日常生活', '悠閒']",False,8
布希鞋,スリッポンサンダル,slip-on sandals,鞋子,ShoesSandalResin2,裁縫店,140,560,全年,活潑,"['悠閒', '度假']",False,8
室內便鞋,うわばき,slip-on school shoes,鞋子,ShoesLowcutSchool0,薛革,87,350,全年,簡單,['日常生活'],False,5
拖鞋,スリッパ,slippers,鞋子,ShoesLowcutSlipper2,薛革,87,350,全年,簡單,"['日常生活', '悠閒', '度假']",False,8
太空靴,スペースブーツ,space boots,鞋子,ShoesKneeSpaceWhite,薛革,1075,4300,全年,活潑,"['童話世界', '工作']",False,0
運動涼鞋,スポーツサンダル,sporty sandals,鞋子,ShoesSandalSports0,裁縫店,325,1300,全年,活潑,"['戶外活動', '悠閒', '運動', '度假']",False,8
工程師靴,エンジニアブーツ,steel-toed boots,鞋子,ShoesKneeEngineerboots5,裁縫店,660,2640,全年,酷,"['日常生活', '工作']",False,6
岩石蛋鞋子,いわのたまごのくつ,stone-egg shoes,鞋子,ShoesLowcutEggrock0,DIY,800,,全年,活潑,"['童話世界', '派對', '舞台']",False,0
扣帶低跟鞋,ストラップつきパンプス,strappy heels,鞋子,ShoesLowcutGlitter3,裁縫店,390,1560,全年,華麗,"['正式', '派對', '舞台']",False,8
繡花鞋,コッシン,traditional flower shoes,鞋子,ShoesLowcutGgotshin0,薛革,450,1800,全年,優雅,"['正式', '派對']",False,5
登山鞋,トレッキングシューズ,trekking shoes,鞋子,ShoesHighcutTrekking6,裁縫店,375,1500,全年,活潑,"['戶外活動', '運動']",False,8
絨面靴,ベロアブーツ,velour boots,鞋子,ShoesKneeVelour1,裁縫店,480,1920,冬季,優雅,"['日常生活', '派對']",False,5
漆皮低跟鞋,エナメルのパンプス,vinyl round-toed pumps,鞋子,ShoesLowcutEnamelpumps4,裁縫店,375,1500,全年,簡單,"['日常生活', '童話世界', '正式', '派對', '舞台', '工作']",False,6
視覺系靴,ヴィジュアルけいブーツ,visual-punk boots,鞋子,ShoesKneeVisualBlack,薛革,550,2200,全年,酷,"['派對', '舞台', '工作']",False,0
步行鞋,ウォーキングシューズ,walking shoes,鞋子,ShoesLowcutHealth2,裁縫店,140,560,全年,簡單,"['日常生活', '戶外活動', '運動']",False,3
水涼鞋,アクアサンダル,water sandals,鞋子,ShoesSandalAqua2,裁縫店,260,1040,夏季,可愛,"['戶外活動', '悠閒', '度假']",False,8
水上運動鞋,マリンシューズ,water shoes,鞋子,ShoesLowcutMarine7,裁縫店,225,900,全年,活潑,"['戶外活動', '運動', '度假']",False,8
魚兒蛋鞋子,サカナのたまごのくつ,water-egg shoes,鞋子,ShoesLowcutEggfish0,DIY,800,,全年,活潑,"['童話世界', '派對', '舞台']",False,0
翼紋紳士鞋,ウイングチップのシューズ,wingtip shoes,鞋子,ShoesLowcutWing2,裁縫店,225,900,全年,優雅,"['日常生活', '正式', '派對', '舞台', '工作']",False,7
尖頭鞋,トンがったクツ,winklepickers,鞋子,ShoesLowcutPointedtoe1,裁縫店,227,910,全年,酷,"['派對', '舞台', '工作']",False,4
森林蛋鞋子,ウッディなたまごのくつ,wood-egg shoes,鞋子,ShoesLowcutEggforest0,DIY,800,,全年,活潑,"['童話世界', '派對', '舞台']",False,0
木鞋,きぐつ,wooden clogs,鞋子,ShoesLowcutClog2,薛革,325,1300,全年,優雅,['日常生活'],False,5
馬丁靴,ワークブーツ,work boots,鞋子,ShoesHighcutWorkboots4,裁縫店,480,1920,全年,酷,"['戶外活動', '舞台', '工作']",False,8
摔角鞋,リングシューズ,wrestling shoes,鞋子,ShoesKneeRing4,薛革,270,1080,全年,活潑,"['運動', '工作']",False,6
英雄靴,ヒーローブーツ,zap boots,鞋子,ShoesKneeHeroWhite,薛革,660,2640,全年,活潑,"['童話世界', '舞台', '工作']",False,0
草履拖鞋,ぞうり,zori,鞋子,ShoesSandalZori6,裁縫店,1075,4300,全年,優雅,"['日常生活', '正式', '派對']",False,8
橡栗側背包,どんぐりポシェット,acorn pochette,包包,BagShoulderAcorn0,DIY,2400,,全年,可愛,['童話世界'],False,0
後背架,しょいこ,basket pack,包包,BagBackpackBasket0,DIY,2400,,全年,簡單,"['戶外活動', '工作']",False,0
蟲子觀察箱,ムシかご,bug cage,包包,BagShoulderCage0,捕蟲大會,122,,全年,活潑,"['戶外活動', '度假']",False,0
復活節包包,イースターなバッグ,Bunny Day bag,包包,BagBackpackEgg0,DIY,2400,,全年,活潑,"['童話世界', '派對', '舞台']",False,0
蝴蝶後背包,ちょうちょのバッグ,butterfly backpack,包包,BagBackpackButterfly0,捕蟲大會,210,,全年,可愛,"['日常生活', '正式', '派對']",False,0
帆布後背包,はんぷリュック,canvas backpack,包包,BagBackpackTote0,薛革,325,1300,全年,簡單,['日常生活'],False,0
櫻花側背包,さくらのポシェット,cherry-blossom pochette,包包,BagShoulderCherryblossoms0,DIY,2400,,全年,可愛,['童話世界'],False,0
帆布肩背包,はんぷショルダー,cloth shoulder bag,包包,BagShoulderCanvas2,薛革,350,1400,全年,簡單,['日常生活'],False,3
腰包,ボディバッグ,crossbody bag,包包,BagBackpackBody3,薛革,175,700,全年,活潑,"['日常生活', '戶外活動', '運動']",False,4
斜背圓筒運動包,ななめかけボストン,crossbody boston bag,包包,BagShoulderDrum0,薛革,420,1680,全年,簡單,"['日常生活', '戶外活動', '運動']",False,2
DAL包包,ＤＡＬのバッグ,DAL backpack,包包,BagBackpackDal0,Dodo公司,1010,,全年,酷,"['戶外活動', '度假']",False,0
防水背包,ドライサック,dry bag,包包,BagBackpackDry0,薛革,260,1040,全年,活潑,"['戶外活動', '運動']",False,2
晚宴包,パーティーバッグ,evening bag,包包,BagShoulderParty2,薛革,312,1250,全年,可愛,"['正式', '派對']",False,3
登山大背包,おおきめザック,extra-large backpack,包包,BagBackpackMountain2,薛革,525,2100,全年,活潑,"['戶外活動', '運動']",False,4
仿毛皮包,フェイクファーバッグ,faux-fur bag,包包,BagShoulderFakefur0,薛革,350,1400,全年,可愛,"['正式', '派對']",False,2
魚兒斜背包,おさかなポシェット,fish pochette,包包,BagShoulderFish0,活動：釣魚大賽,210,,全年,可愛,"['正式', '派對']",False,0
掀蓋後背包,ふたつきリュック,foldover-top backpack,包包,BagBackpackLid2,薛革,325,1300,全年,活潑,"['戶外活動', '運動']",False,4
春天圓點肩背包,はるのみずたまショルダー,gumdrop shoulder bag,包包,BagShoulderPattern0,薛革,500,2000,全年,簡單,"['日常生活', '悠閒']",False,2
手編側背包,てあみポーチ,hand-knit pouch,包包,BagShoulderRace0,薛革,312,1250,全年,優雅,['度假'],False,2
硬殼後背包,ハードシェルリュック,hard-shell backpack,包包,BagBackpackHardshell2,薛革,420,1680,全年,酷,"['戶外活動', '工作']",False,3
束口後背包,ナップサック,knapsack,包包,BagBackpackKnapsack1,薛革,157,630,全年,活潑,"['日常生活', '戶外活動', '運動']",False,2
草編後背包,くさあみリュック,knitted-grass backpack,包包,BagBackpackGrass0,DIY,400,,全年,優雅,"['戶外活動', '悠閒', '度假']",False,0
背薪架,せおいばしご,log pack,包包,BagBackpackWood0,DIY,960,,全年,簡單,"['童話世界', '戶外活動']",False,0
楓葉側背包,もみじのポシェット,maple-leaf pochette,包包,BagShoulderMaple0,DIY,2400,,全年,簡單,['童話世界'],False,0
郵差包,メッセンジャーバッグ,messenger bag,包包,BagShoulderMessenger2,薛革,210,840,全年,簡單,"['日常生活', '戶外活動', '運動']",False,3
迷你皮革後背包,ミニレザーバッグ,mini pleather bag,包包,BagBackpackSmall0,薛革,400,1600,全年,優雅,"['日常生活', '正式', '派對']",False,2
媽媽手作束口後背包,ははのナップサック,Mom's knapsack,包包,BagBackpackQuilt6,媽媽寄送,175,,全年,可愛,['悠閒'],False,8
Nook Inc.束口後背包,たぬきかいはつナップサック,Nook Inc. knapsack,包包,BagBackpackNook0,購物：哩數兌換,4000,,全年,華麗,['日常生活'],False,0
戶外後背包,アウトドアリュック,outdoor backpack,包包,BagBackpackOutdoor1,薛革,390,1560,全年,活潑,"['戶外活動', '運動']",False,3
皮革腰包,レザーボディバッグ,pleather crossbody bag,包包,BagBackpackBodybag1,薛革,280,1120,全年,酷,"['日常生活', '工作']",False,2
皮革流蘇包,フリンジレザーバッグ,pleather fringe bag,包包,BagShoulderFringe1,薛革,600,2400,全年,優雅,"['日常生活', '正式', '派對']",False,2
皮革肩背包,レザーショルダー,pleather shoulder bag,包包,BagShoulderLeather1,薛革,600,2400,全年,優雅,"['日常生活', '正式']",False,2
運動包,スポーツバッグ,retro sports bag,包包,BagShoulderSports1,薛革,350,1400,全年,活潑,"['戶外活動', '運動']",False,3
旅行隨身小包,サコッシュ,sacoche bag,包包,BagShoulderSacosh2,薛革,245,980,全年,活潑,"['戶外活動', '運動']",False,3
貝殼側背包,かいがらポシェット,shellfish pochette,包包,BagShoulderShell0,DIY,10800,,全年,可愛,"['童話世界', '度假']",False,0
雪花側背包,スノーフレークポシェット,snowflake pochette,包包,BagShoulderSnow0,DIY,2400,,全年,優雅,"['童話世界', '派對', '度假']",False,0
四角型後背包,しかくいリュック,square backpack,包包,BagBackpackSquare1,薛革,325,1300,全年,活潑,"['日常生活', '戶外活動', '運動']",False,3
星星側背包,スターなポシェット,star pochette,包包,BagShoulderStar0,DIY,3000,,全年,可愛,"['童話世界', '派對', '度假']",False,0
藤編側背包,ラタンポシェット,straw pochette,包包,BagShoulderRattan0,薛革,245,980,全年,簡單,"['悠閒', '度假']",False,0
鉚釘後背包,スタッズリュック,studded backpack,包包,BagBackpackStuds1,薛革,390,1560,全年,酷,"['日常生活', '恐怖']",False,2
釣魚包,フィッシングバッグ,tackle bag,包包,BagShoulderFishing0,活動：釣魚大賽,175,,全年,活潑,"['戶外活動', '運動', '工作']",False,0
工具包,ツールバッグ,tool bag,包包,BagShoulderTool0,薛革,227,910,全年,活潑,"['戶外活動', '工作']",False,0
都市後背包,タウンリュック,town backpack,包包,BagBackpackTown3,薛革,260,1040,全年,活潑,"['日常生活', '戶外活動']",False,4
旅行收納袋,トラベルポーチ,travel pouch,包包,BagShoulderTravel0,薛革,210,840,全年,活潑,"['日常生活', '戶外活動']",False,4
旅人後背包,たびびとのリュック,traveler's backpack,包包,BagBackpackJourney0,薛革,735,2940,全年,簡單,"['童話世界', '戶外活動', '工作']",False,3
Nook Inc.珊瑚紅夏威夷襯衫,たぬきかいはつアロハ・コーラル,coral Nook Inc. aloha shirt,上身,TopsTexTopYshirtsHNookpink0,購物：哩數兌換,3000,,全年,簡單,"['悠閒', '度假']",True,0
Nook Inc.綠色夏威夷襯衫,たぬきかいはつアロハ・グリーン,green Nook Inc. aloha shirt,上身,TopsTexTopYshirtsHNookgreen0,購物：哩數兌換,3000,,全年,簡單,"['悠閒', '度假']",True,0
手作斗篷,てづくりのマント,handmade cape,上身,TopsTexTopCoatHChildren0,購物：季節,125,500,全年,活潑,"['童話世界', '舞台']",True,0
冬至毛衣,とうじのセーター,winter-solstice sweater,上身,TopsTexTopOuterLWintersolstice0,購物：季節,300,1200,冬季,簡單,"['日常生活', '悠閒']",True,0
純白洋裝,じゅんぱくのドレス,wedding dress,套裝,TopsTexOnepieceDressNWedding,健兆,5000,,全年,優雅,"['童話世界', '正式', '派對', '舞台']",True,0
純白晚禮服,じゅんぱくのタキシード,wedding tuxedo,套裝,TopsTexOnepieceOverallLJune0,健兆,3000,,全年,優雅,"['童話世界', '正式', '舞台']",True,0
純白頭紗,じゅんぱくのヴェール,bridal veil,頭戴物,CapWigWedding,健兆,1150,,全年,優雅,"['童話世界', '正式', '派對', '舞台']",False,0
手作王冠,てづくりのおうかん,handmade crown,頭戴物,CapOrnamentCChildren0,購物：季節,75,300,全年,活潑,"['童話世界', '舞台']",True,0
夏至花冠,げしさいのはなかんむり,summer-solstice crown,頭戴物,CapHatSummer0,購物：季節,390,1560,全年,活潑,"['童話世界', '派對', '度假']",True,0
純白低跟鞋,じゅんぱくのパンプス,wedding pumps,鞋子,ShoesLowcutJunepumps0,健兆,750,,全年,優雅,"['童話世界', '正式', '舞台']",False,0
純白鞋,じゅんぱくのシューズ,wedding shoes,鞋子,ShoesLowcutJuneshoes0,健兆,750,,全年,優雅,"['童話世界', '正式', '舞台']",False,0
海盜大衣,かいぞくのコート,sea captain's coat,上身,TopsTexTopCoatLPirate2,海盜,1200,,全年,酷,"['童話世界', '正式', '恐怖', '舞台']",True,3
海盜褲,かいぞくのズボン,pirate pants,下身,BottomsTexPantsNormalPirates0,海盜,800,,全年,酷,"['童話世界', '正式', '恐怖', '舞台']",False,0
人魚魚兒洋裝,マーメイドなおさかなドレス,mermaid fishy dress,套裝,TopsTexOnepieceAlongNMermaiddress0,阿獺,1000,,全年,可愛,"['童話世界', '正式', '派對', '舞台']",True,2
人魚公主洋裝,マーメイドなプリンセスドレス,mermaid princess dress,套裝,TopsTexOnepieceDressNMermaid0,阿獺,1500,,全年,可愛,"['童話世界', '正式', '派對', '舞台']",True,2
海盜連身裙,かいぞくのワンピース,pirate dress,套裝,TopsTexOnepieceBalloonHPirate2,海盜,630,,全年,酷,"['童話世界', '恐怖', '舞台']",True,3
海盜服,かいぞくのふく,pirate outfit,套裝,TopsTexOnepieceOverallHPirates2,海盜,750,,全年,酷,"['童話世界', '恐怖', '舞台']",True,3
海盜寶物長袍,かいぞくのおたからローブ,pirate-treasure robe,套裝,TopsTexOnepieceAlongLPirates0,海盜,3000,,全年,華麗,"['童話世界', '正式', '恐怖', '舞台']",True,0
人魚頭冠,マーメイドなティアラ,mermaid tiara,頭戴物,CapOrnamentCMermaid0,阿獺,1250,,全年,可愛,"['童話世界', '正式', '派對', '舞台']",True,0
海盜頭巾,かいぞくのバンダナ,pirate bandanna,頭戴物,CapHatPiratesbandana2,海盜,200,,全年,酷,"['童話世界', '恐怖', '舞台']",True,3
海盜寶物王冠,かいぞくのおたからおうかん,pirate-treasure crown,頭戴物,CapOrnamentCPirate0,海盜,2500,,全年,華麗,"['童話世界', '正式', '恐怖', '舞台']",True,0
海盜帽子,かいぞくのぼうし,pirate's hat,頭戴物,CapHatPirate0,海盜,860,,全年,酷,"['童話世界', '正式', '恐怖', '舞台']",True,0
Nook Inc.潛水鏡附呼吸管,たぬきかいはつシュノーケル,Nook Inc. snorkel,飾品,AccessoryGlassmouthNook0,購物：哩數兌換,2500,,全年,活潑,"['戶外活動', '運動', '度假', '工作']",False,0
海盜鬍子,かいぞくのひげ,pirate beard,飾品,AccessoryMouthPirates0,海盜,245,,全年,酷,"['童話世界', '恐怖', '舞台']",False,0
海盜眼罩,かいぞくのアイパッチ,pirate eye patch,飾品,AccessoryGlassPiratespatch0,海盜,70,,全年,酷,"['童話世界', '恐怖', '舞台']",True,0
潛水鏡附呼吸管,シュノーケル,snorkel mask,飾品,AccessoryGlassmouthDiver5,任天堂、裁縫店,175,700,夏季,活潑,"['戶外活動', '運動', '度假', '工作']",False,6
人魚鞋,マーメイドなくつ,mermaid shoes,鞋子,ShoesLowcutMermaid0,阿獺,450,,全年,可愛,"['童話世界', '正式', '派對', '舞台']",False,2
